year,passengerrank,airportcode,airportname,cityname,statename,avgfare,inflationadj,passengersample
2008,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,312.39,364.34,302881
2009,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,277.14,324.38,302881
2010,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,305.26,351.53,302881
2011,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,338.56,377.95,302881
2012,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,355.79,389.13,302881
2013,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,370.21,399.05,302881
2014,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,385.65,409.06,302881
2015,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,379.33,401.88,302881
2016,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,354.87,371.28,302881
2017,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,354.29,362.94,302881
2018,32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,354.29,362.94,302881
2008,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,286.78,334.48,318869
2009,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,258.31,302.34,318869
2010,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,290.86,334.95,318869
2011,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,325.61,363.49,318869
2012,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,335.84,367.31,318869
2013,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,341.41,368.01,318869
2014,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,341.32,362.04,318869
2015,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,341.01,361.29,318869
2016,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,322.67,337.59,318869
2017,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,307.11,314.62,318869
2018,31,SJC,Norman Y. Mineta San Jose International,San Jose,CA,307.11,314.62,318869
2008,30,OAK,Metropolitan Oakland International,Oakland,CA,261.87,305.42,331392
2009,30,OAK,Metropolitan Oakland International,Oakland,CA,242.26,283.55,331392
2010,30,OAK,Metropolitan Oakland International,Oakland,CA,269.17,309.97,331392
2011,30,OAK,Metropolitan Oakland International,Oakland,CA,295.48,329.85,331392
2012,30,OAK,Metropolitan Oakland International,Oakland,CA,293.23,320.71,331392
2013,30,OAK,Metropolitan Oakland International,Oakland,CA,306.44,330.32,331392
2014,30,OAK,Metropolitan Oakland International,Oakland,CA,307.19,325.84,331392
2015,30,OAK,Metropolitan Oakland International,Oakland,CA,310.10,328.54,331392
2016,30,OAK,Metropolitan Oakland International,Oakland,CA,303.94,318.00,331392
2017,30,OAK,Metropolitan Oakland International,Oakland,CA,293.26,300.42,331392
2018,30,OAK,Metropolitan Oakland International,Oakland,CA,293.26,300.42,331392
2008,29,MIA,Miami International,Miami,FL,347.47,405.25,334603
2009,29,MIA,Miami International,Miami,FL,318.98,373.36,334603
2010,29,MIA,Miami International,Miami,FL,334.27,384.93,334603
2011,29,MIA,Miami International,Miami,FL,355.10,396.41,334603
2012,29,MIA,Miami International,Miami,FL,367.52,401.95,334603
2013,29,MIA,Miami International,Miami,FL,380.84,410.51,334603
2014,29,MIA,Miami International,Miami,FL,408.79,433.60,334603
2015,29,MIA,Miami International,Miami,FL,359.77,381.16,334603
2016,29,MIA,Miami International,Miami,FL,303.24,317.27,334603
2017,29,MIA,Miami International,Miami,FL,305.40,312.86,334603
2018,29,MIA,Miami International,Miami,FL,305.40,312.86,334603
2008,28,CLT,Charlotte Douglas International,Charlotte,NC,394.23,459.79,341816
2009,28,CLT,Charlotte Douglas International,Charlotte,NC,329.05,385.14,341816
2010,28,CLT,Charlotte Douglas International,Charlotte,NC,362.96,417.98,341816
2011,28,CLT,Charlotte Douglas International,Charlotte,NC,394.11,439.96,341816
2012,28,CLT,Charlotte Douglas International,Charlotte,NC,407.82,446.03,341816
2013,28,CLT,Charlotte Douglas International,Charlotte,NC,410.72,442.71,341816
2014,28,CLT,Charlotte Douglas International,Charlotte,NC,435.75,462.20,341816
2015,28,CLT,Charlotte Douglas International,Charlotte,NC,445.25,471.72,341816
2016,28,CLT,Charlotte Douglas International,Charlotte,NC,415.91,435.14,341816
2017,28,CLT,Charlotte Douglas International,Charlotte,NC,413.38,423.47,341816
2018,28,CLT,Charlotte Douglas International,Charlotte,NC,413.38,423.47,341816
2008,27,AUS,Austin - Bergstrom International,Austin,TX,338.76,395.09,344361
2009,27,AUS,Austin - Bergstrom International,Austin,TX,308.11,360.63,344361
2010,27,AUS,Austin - Bergstrom International,Austin,TX,342.14,394.00,344361
2011,27,AUS,Austin - Bergstrom International,Austin,TX,367.76,410.54,344361
2012,27,AUS,Austin - Bergstrom International,Austin,TX,383.05,418.94,344361
2013,27,AUS,Austin - Bergstrom International,Austin,TX,386.60,416.72,344361
2014,27,AUS,Austin - Bergstrom International,Austin,TX,393.55,417.44,344361
2015,27,AUS,Austin - Bergstrom International,Austin,TX,371.99,394.10,344361
2016,27,AUS,Austin - Bergstrom International,Austin,TX,372.45,389.67,344361
2017,27,AUS,Austin - Bergstrom International,Austin,TX,354.14,362.79,344361
2018,27,AUS,Austin - Bergstrom International,Austin,TX,354.14,362.79,344361
2008,26,SLC,Salt Lake City International,Salt Lake City,UT,330.10,385.00,353331
2009,26,SLC,Salt Lake City International,Salt Lake City,UT,304.80,356.76,353331
2010,26,SLC,Salt Lake City International,Salt Lake City,UT,345.47,397.84,353331
2011,26,SLC,Salt Lake City International,Salt Lake City,UT,372.21,415.51,353331
2012,26,SLC,Salt Lake City International,Salt Lake City,UT,396.08,433.19,353331
2013,26,SLC,Salt Lake City International,Salt Lake City,UT,410.04,441.99,353331
2014,26,SLC,Salt Lake City International,Salt Lake City,UT,410.54,435.46,353331
2015,26,SLC,Salt Lake City International,Salt Lake City,UT,389.44,412.59,353331
2016,26,SLC,Salt Lake City International,Salt Lake City,UT,367.96,384.98,353331
2017,26,SLC,Salt Lake City International,Salt Lake City,UT,351.74,360.33,353331
2018,26,SLC,Salt Lake City International,Salt Lake City,UT,351.74,360.33,353331
2008,25,MDW,Chicago Midway International,Chicago-Midway,IL,265.04,309.11,379949
2009,25,MDW,Chicago Midway International,Chicago-Midway,IL,244.36,286.01,379949
2010,25,MDW,Chicago Midway International,Chicago-Midway,IL,271.54,312.70,379949
2011,25,MDW,Chicago Midway International,Chicago-Midway,IL,295.99,330.42,379949
2012,25,MDW,Chicago Midway International,Chicago-Midway,IL,298.74,326.73,379949
2013,25,MDW,Chicago Midway International,Chicago-Midway,IL,316.06,340.69,379949
2014,25,MDW,Chicago Midway International,Chicago-Midway,IL,332.81,353.01,379949
2015,25,MDW,Chicago Midway International,Chicago-Midway,IL,306.83,325.07,379949
2016,25,MDW,Chicago Midway International,Chicago-Midway,IL,279.81,292.75,379949
2017,25,MDW,Chicago Midway International,Chicago-Midway,IL,279.93,286.76,379949
2018,25,MDW,Chicago Midway International,Chicago-Midway,IL,279.93,286.76,379949
2008,24,TPA,Tampa International,Tampa,FL,282.51,329.49,409530
2009,24,TPA,Tampa International,Tampa,FL,261.58,306.17,409530
2010,24,TPA,Tampa International,Tampa,FL,284.50,327.63,409530
2011,24,TPA,Tampa International,Tampa,FL,308.91,344.84,409530
2012,24,TPA,Tampa International,Tampa,FL,318.83,348.70,409530
2013,24,TPA,Tampa International,Tampa,FL,327.71,353.24,409530
2014,24,TPA,Tampa International,Tampa,FL,336.84,357.29,409530
2015,24,TPA,Tampa International,Tampa,FL,319.52,338.51,409530
2016,24,TPA,Tampa International,Tampa,FL,312.21,326.65,409530
2017,24,TPA,Tampa International,Tampa,FL,310.53,318.11,409530
2018,24,TPA,Tampa International,Tampa,FL,310.53,318.11,409530
2008,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,422.51,492.77,435037
2009,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,382.98,448.26,435037
2010,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,429.15,494.20,435037
2011,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,477.47,533.01,435037
2012,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,506.86,554.35,435037
2013,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,499.82,538.77,435037
2014,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,492.58,522.48,435037
2015,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,445.14,471.60,435037
2016,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,431.39,451.34,435037
2017,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,409.08,419.07,435037
2018,23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,409.08,419.07,435037
2008,22,PDX,Portland International,Portland,OR,344.36,401.62,453215
2009,22,PDX,Portland International,Portland,OR,324.72,380.07,453215
2010,22,PDX,Portland International,Portland,OR,350.32,403.42,453215
2011,22,PDX,Portland International,Portland,OR,369.27,412.22,453215
2012,22,PDX,Portland International,Portland,OR,365.16,399.37,453215
2013,22,PDX,Portland International,Portland,OR,361.68,389.86,453215
2014,22,PDX,Portland International,Portland,OR,365.05,387.21,453215
2015,22,PDX,Portland International,Portland,OR,359.71,381.09,453215
2016,22,PDX,Portland International,Portland,OR,324.05,339.03,453215
2017,22,PDX,Portland International,Portland,OR,321.91,329.77,453215
2018,22,PDX,Portland International,Portland,OR,321.91,329.77,453215
2008,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,259.70,302.88,501029
2009,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,235.19,275.29,501029
2010,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,247.05,284.49,501029
2011,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,265.28,296.14,501029
2012,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,271.59,297.04,501029
2013,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,284.28,306.43,501029
2014,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,296.46,314.46,501029
2015,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,269.44,285.46,501029
2016,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,241.77,252.95,501029
2017,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,236.41,242.19,501029
2018,21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,236.41,242.19,501029
2008,20,SAN,San Diego International,San Diego,CA,321.50,374.96,508963
2009,20,SAN,San Diego International,San Diego,CA,292.31,342.13,508963
2010,20,SAN,San Diego International,San Diego,CA,322.46,371.34,508963
2011,20,SAN,San Diego International,San Diego,CA,350.42,391.19,508963
2012,20,SAN,San Diego International,San Diego,CA,357.14,390.60,508963
2013,20,SAN,San Diego International,San Diego,CA,364.42,392.81,508963
2014,20,SAN,San Diego International,San Diego,CA,375.61,398.41,508963
2015,20,SAN,San Diego International,San Diego,CA,365.84,387.58,508963
2016,20,SAN,San Diego International,San Diego,CA,353.27,369.60,508963
2017,20,SAN,San Diego International,San Diego,CA,337.85,346.10,508963
2018,20,SAN,San Diego International,San Diego,CA,337.85,346.10,508963
2008,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,411.72,480.19,509837
2009,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,363.48,425.43,509837
2010,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,371.80,428.15,509837
2011,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,379.01,423.11,509837
2012,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,377.23,412.58,509837
2013,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,375.58,404.84,509837
2014,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,390.58,414.29,509837
2015,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,358.86,380.20,509837
2016,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,338.31,353.96,509837
2017,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,339.85,348.15,509837
2018,19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,339.85,348.15,509837
2008,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,291.51,339.99,518978
2009,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,258.52,302.58,518978
2010,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,284.45,327.56,518978
2011,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,319.30,356.44,518978
2012,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,325.01,355.46,518978
2013,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,325.50,350.86,518978
2014,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,340.87,361.56,518978
2015,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,331.12,350.80,518978
2016,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,317.36,332.04,518978
2017,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,313.26,320.91,518978
2018,18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,313.26,320.91,518978
2008,17,DTW,Detroit Metro Wayne County,Detroit,MI,334.52,390.14,524392
2009,17,DTW,Detroit Metro Wayne County,Detroit,MI,313.77,367.26,524392
2010,17,DTW,Detroit Metro Wayne County,Detroit,MI,353.75,407.37,524392
2011,17,DTW,Detroit Metro Wayne County,Detroit,MI,378.55,422.59,524392
2012,17,DTW,Detroit Metro Wayne County,Detroit,MI,404.96,442.90,524392
2013,17,DTW,Detroit Metro Wayne County,Detroit,MI,422.25,455.15,524392
2014,17,DTW,Detroit Metro Wayne County,Detroit,MI,429.93,456.03,524392
2015,17,DTW,Detroit Metro Wayne County,Detroit,MI,416.23,440.97,524392
2016,17,DTW,Detroit Metro Wayne County,Detroit,MI,376.53,393.94,524392
2017,17,DTW,Detroit Metro Wayne County,Detroit,MI,369.48,378.51,524392
2018,17,DTW,Detroit Metro Wayne County,Detroit,MI,369.48,378.51,524392
2008,16,PHL,Philadelphia International,Philadelphia,PA,341.14,397.87,558969
2009,16,PHL,Philadelphia International,Philadelphia,PA,306.48,358.72,558969
2010,16,PHL,Philadelphia International,Philadelphia,PA,343.79,395.90,558969
2011,16,PHL,Philadelphia International,Philadelphia,PA,380.43,424.68,558969
2012,16,PHL,Philadelphia International,Philadelphia,PA,399.08,436.47,558969
2013,16,PHL,Philadelphia International,Philadelphia,PA,408.52,440.35,558969
2014,16,PHL,Philadelphia International,Philadelphia,PA,430.07,456.18,558969
2015,16,PHL,Philadelphia International,Philadelphia,PA,399.07,422.80,558969
2016,16,PHL,Philadelphia International,Philadelphia,PA,366.17,383.11,558969
2017,16,PHL,Philadelphia International,Philadelphia,PA,381.12,390.43,558969
2018,16,PHL,Philadelphia International,Philadelphia,PA,381.12,390.43,558969
2008,15,LAS,McCarran International,Las Vegas,NV,257.75,300.61,579417
2009,15,LAS,McCarran International,Las Vegas,NV,235.07,275.14,579417
2010,15,LAS,McCarran International,Las Vegas,NV,257.98,297.08,579417
2011,15,LAS,McCarran International,Las Vegas,NV,273.50,305.31,579417
2012,15,LAS,McCarran International,Las Vegas,NV,269.62,294.89,579417
2013,15,LAS,McCarran International,Las Vegas,NV,262.20,282.62,579417
2014,15,LAS,McCarran International,Las Vegas,NV,266.04,282.19,579417
2015,15,LAS,McCarran International,Las Vegas,NV,248.48,263.25,579417
2016,15,LAS,McCarran International,Las Vegas,NV,227.52,238.04,579417
2017,15,LAS,McCarran International,Las Vegas,NV,239.01,244.85,579417
2018,15,LAS,McCarran International,Las Vegas,NV,239.01,244.85,579417
2008,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,424.75,495.39,587623
2009,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,341.88,400.15,587623
2010,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,384.94,443.29,587623
2011,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,412.68,460.69,587623
2012,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,437.25,478.22,587623
2013,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,438.55,472.72,587623
2014,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,435.05,461.45,587623
2015,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,429.15,454.66,587623
2016,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,386.39,404.26,587623
2017,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,371.27,380.34,587623
2018,14,MSP,Minneapolis-St Paul International,Minneapolis,MN,371.27,380.34,587623
2008,13,MCO,Orlando International,Orlando,FL,260.03,303.27,643954
2009,13,MCO,Orlando International,Orlando,FL,232.82,272.51,643954
2010,13,MCO,Orlando International,Orlando,FL,245.48,282.69,643954
2011,13,MCO,Orlando International,Orlando,FL,271.10,302.63,643954
2012,13,MCO,Orlando International,Orlando,FL,278.43,304.52,643954
2013,13,MCO,Orlando International,Orlando,FL,294.75,317.71,643954
2014,13,MCO,Orlando International,Orlando,FL,312.40,331.36,643954
2015,13,MCO,Orlando International,Orlando,FL,291.16,308.47,643954
2016,13,MCO,Orlando International,Orlando,FL,253.87,265.61,643954
2017,13,MCO,Orlando International,Orlando,FL,249.33,255.42,643954
2018,13,MCO,Orlando International,Orlando,FL,249.33,255.42,643954
2008,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,305.19,355.94,656841
2009,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,279.15,326.73,656841
2010,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,310.75,357.85,656841
2011,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,322.22,359.70,656841
2012,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,331.83,362.92,656841
2013,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,348.40,375.54,656841
2014,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,359.32,381.14,656841
2015,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,349.17,369.93,656841
2016,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,327.14,342.27,656841
2017,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,327.12,335.11,656841
2018,12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,327.12,335.11,656841
2008,11,LGA,LaGuardia,New York-La Guardia,NY,348.28,406.20,692812
2009,11,LGA,LaGuardia,New York-La Guardia,NY,303.83,355.62,692812
2010,11,LGA,LaGuardia,New York-La Guardia,NY,320.82,369.45,692812
2011,11,LGA,LaGuardia,New York-La Guardia,NY,351.27,392.13,692812
2012,11,LGA,LaGuardia,New York-La Guardia,NY,354.44,387.65,692812
2013,11,LGA,LaGuardia,New York-La Guardia,NY,370.60,399.48,692812
2014,11,LGA,LaGuardia,New York-La Guardia,NY,395.84,419.86,692812
2015,11,LGA,LaGuardia,New York-La Guardia,NY,369.48,391.44,692812
2016,11,LGA,LaGuardia,New York-La Guardia,NY,329.20,344.43,692812
2017,11,LGA,LaGuardia,New York-La Guardia,NY,316.57,324.30,692812
2018,11,LGA,LaGuardia,New York-La Guardia,NY,316.57,324.30,692812
2008,10,JFK,John F. Kennedy International,New York-JFK,NY,363.43,423.87,701240
2009,10,JFK,John F. Kennedy International,New York-JFK,NY,321.94,376.82,701240
2010,10,JFK,John F. Kennedy International,New York-JFK,NY,355.80,409.73,701240
2011,10,JFK,John F. Kennedy International,New York-JFK,NY,390.96,436.45,701240
2012,10,JFK,John F. Kennedy International,New York-JFK,NY,398.11,435.41,701240
2013,10,JFK,John F. Kennedy International,New York-JFK,NY,416.81,449.28,701240
2014,10,JFK,John F. Kennedy International,New York-JFK,NY,432.28,458.52,701240
2015,10,JFK,John F. Kennedy International,New York-JFK,NY,430.52,456.11,701240
2016,10,JFK,John F. Kennedy International,New York-JFK,NY,396.12,414.44,701240
2017,10,JFK,John F. Kennedy International,New York-JFK,NY,393.56,403.18,701240
2018,10,JFK,John F. Kennedy International,New York-JFK,NY,393.56,403.18,701240
2008,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,406.16,473.70,749130
2009,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,365.37,427.65,749130
2010,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,402.98,464.07,749130
2011,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,417.41,465.97,749130
2012,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,430.71,471.07,749130
2013,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,415.66,448.05,749130
2014,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,425.24,451.06,749130
2015,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,383.25,406.03,749130
2016,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,348.99,365.13,749130
2017,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,362.79,371.65,749130
2018,9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,362.79,371.65,749130
2008,8,EWR,Newark Liberty International,Newark,NJ,428.99,500.33,763357
2009,8,EWR,Newark Liberty International,Newark,NJ,385.01,450.64,763357
2010,8,EWR,Newark Liberty International,Newark,NJ,450.02,518.23,763357
2011,8,EWR,Newark Liberty International,Newark,NJ,469.86,524.52,763357
2012,8,EWR,Newark Liberty International,Newark,NJ,477.06,521.76,763357
2013,8,EWR,Newark Liberty International,Newark,NJ,487.50,525.48,763357
2014,8,EWR,Newark Liberty International,Newark,NJ,492.22,522.10,763357
2015,8,EWR,Newark Liberty International,Newark,NJ,472.14,500.21,763357
2016,8,EWR,Newark Liberty International,Newark,NJ,429.75,449.63,763357
2017,8,EWR,Newark Liberty International,Newark,NJ,401.20,411.00,763357
2018,8,EWR,Newark Liberty International,Newark,NJ,401.20,411.00,763357
2008,7,SEA,Seattle/Tacoma International,Seattle,WA,353.61,412.41,822078
2009,7,SEA,Seattle/Tacoma International,Seattle,WA,314.31,367.88,822078
2010,7,SEA,Seattle/Tacoma International,Seattle,WA,343.97,396.11,822078
2011,7,SEA,Seattle/Tacoma International,Seattle,WA,363.49,405.77,822078
2012,7,SEA,Seattle/Tacoma International,Seattle,WA,382.80,418.67,822078
2013,7,SEA,Seattle/Tacoma International,Seattle,WA,380.51,410.15,822078
2014,7,SEA,Seattle/Tacoma International,Seattle,WA,379.42,402.45,822078
